,Category ID,Category Name,Number,Name,Weight (in Grams),Dimensions
52590,238,"Minifigure, Head",3626cpb2249,"Minifigure, Head Dual Sided Female Black Eyebrows, Beauty Mark, Dark Tan Lips, Crooked Smile / Open Mouth Smile Pattern - Hollow Stud",0.55,? x ? x ?
52643,238,"Minifigure, Head",3626cpb2250,"Minifigure, Head Dual Sided Black Eyebrows and Anchor Beard, Smiling / Scared Expression Pattern - Hollow Stud",0.56,? x ? x ?
52644,238,"Minifigure, Head",3626cpb2251,"Minifigure, Head Dual Sided Dark Brown Heavy Stubble, Small Scowl / Furious Expression Pattern - Hollow Stud",0.55,? x ? x ?
52645,238,"Minifigure, Head",3626cpb2252,"Minifigure, Head Black Eyebrows and Fu Manchu, Neutral Expression Pattern - Hollow Stud",0.55,? x ? x ?
52646,238,"Minifigure, Head",3626cpb2253,"Minifigure, Head Dual Sided Black Eyebrows and Cheek Lines, Smile / Red Heads Up Display with Dark Red Shapes Pattern - Hollow Stud",0.55,? x ? x ?
52731,238,"Minifigure, Head",3626cpb2254,"Minifigure, Head Dual Sided Dark Bluish Gray Eyebrows and Sideburns, Cheek Lines, Frown / Mouth with Teeth Pattern - Hollow Stud",0.55,? x ? x ?
52740,238,"Minifigure, Head",3626cpb2255,"Minifigure, Head Dual Sided Light Bluish Gray Eyebrows and Muttonchops, Medium Dark Flesh Age Lines, Neutral / Scared Expression Pattern - Hollow Stud",0.55,? x ? x ?
52759,238,"Minifigure, Head",3626cpb0564,"Minifigure, Head Dual Sided PotC Angelica Dark Brown Eyebrows, Eyelashes Pensive / Conniving Pattern - Hollow Stud",0.55,? x ? x ?
52768,238,"Minifigure, Head",3626cpb2256,"Minifigure, Head Dual Sided Alien with SW Dark Orange Eyebrows, Eyes with Pupils, Wrinkles, Frown / Implant Pattern (Lobot) - Hollow Stud",0.55,? x ? x ?
52780,238,"Minifigure, Head",3626cpb2257,"Minifigure, Head Dual Sided, Balaclava with Yellow Headband, Flesh Face, Frown / Bared Teeth Pattern - Hollow Stud",0.55,? x ? x ?
52800,238,"Minifigure, Head",3626cpb2258,"Minifigure, Head Dual Sided Female Dark Bluish Gray Eyebrows, Dark Red Lips, Eyes with Pupils / Goggles Pattern (Madame Hooch) - Hollow Stud",0.55,? x ? x ?
52801,238,"Minifigure, Head",3626cpb2260,"Minifigure, Head Dual Sided Female Reddish Brown Eyebrows, Eyes with Pupils, Wrinkles, Pink Lips, Smile / Frown Pattern (Dolores Umbridge) - Hollow Stud",0.55,? x ? x ?
52802,238,"Minifigure, Head",3626cpb2259,"Minifigure, Head Dual Sided Dark Bluish Gray Eyebrows, Eyes with Pupils, Wrinkles, Open Mouth Smile / Frown Pattern (Horace Slughorn) - Hollow Stud",0.55,? x ? x ?
52807,238,"Minifigure, Head",3626cpb2261,"Minifigure, Head Dual Sided Black Eyebrows, Eyes with Pupils, Wrinkles, Open Mouth / Closed Mouth Angry Pattern (Severus Snape Boggart) - Hollow Stud",0.55,? x ? x ?
52830,238,"Minifigure, Head",3626cpb2262,"Minifigure, Head Dual Sided Dark Tan Eyebrows, Chin Dimple, White Pupils, Stern / Scared, Sunken Left Eye Pattern (SW Luke Skywalker) - Hollow Stud",0.55,? x ? x ?
52889,238,"Minifigure, Head",3626cpb0873,"Minifigure, Head Dual Sided Bushy Orange Eyebrows, Cheek Lines, Frown / Angry Pattern (Aquaman) - Hollow Stud",0.54,? x ? x ?
52897,238,"Minifigure, Head",3626cpb2263,"Minifigure, Head Dual Sided Female Black Eyebrows, Freckles, Eyelashes, Pink Lips, Open Mouth Smile with Wide Top / Angry Pattern (Lucy) - Hollow Stud",0.54,? x ? x ?
52920,238,"Minifigure, Head",3626cpb2264,"Minifigure, Head Pink Closed Sunken Eyes, Wrinkles, Scar and Two Large Scars on Back Pattern (SW Darth Vader) - Hollow Stud",0.55,? x ? x ?
52954,238,"Minifigure, Head",3626cpb2265,"Minifigure, Head Alien with Spider-Man Dark Red Web and Large White Eyes Pattern - Hollow Stud",0.55,? x ? x ?
52955,238,"Minifigure, Head",3626cpb2266,"Minifigure, Head Mask, Bright Light Blue Dots Front and Back, Red and Dark Red Splotches Around Eyes Pattern - Hollow Stud",0.54,? x ? x ?
52956,238,"Minifigure, Head",3626cpb2267,"Minifigure, Head Dual Sided, Reddish Brown Eyebrows, Cheek Lines, Mouth, Medium Dark Flesh Spots, Neutral / Fierce Pattern - Hollow Stud",0.54,? x ? x ?
53053,238,"Minifigure, Head",3626cpb2268,"Minifigure, Head Dual Sided Open Smile with Tongue / Sad Pattern (Emmet) - Hollow Stud",0.55,? x ? x ?
53074,238,"Minifigure, Head",3626cpb0572,"Minifigure, Head Dual Sided PotC Jack Black Moustache Cannibal Face Paint, Smile / Surprised Pattern - Hollow Stud",0.54,? x ? x ?
53075,238,"Minifigure, Head",3626cpb0646,"Minifigure, Head Glasses with Silver Sunglasses with Purple Frame and Goatee Pattern - Hollow Stud",0.54,? x ? x ?
53084,238,"Minifigure, Head",3626cpb2269,"Minifigure, Head Silver Eyepatch with Rivets, Raised Eyebrow, Gold Tooth, Stubble Pattern (MetalBeard) - Hollow Stud",0.57,? x ? x ?
53250,238,"Minifigure, Head",3626cpb2270,"Minifigure, Head Alien Black Eyes, Green Eye Shadow and Cheek Lines, Purple Lines on Forehead Pattern - Hollow Stud",0.55,? x ? x ?
53269,238,"Minifigure, Head",3626cpb2271,"Minifigure, Head Dual Sided Female Black Eyebrows, Freckles, Eyelashes, Pink Lips, Smile  / Angry Pattern (Lucy Wyldstyle) - Hollow Stud",0.55,? x ? x ?
53319,238,"Minifigure, Head",3626cpb2272,"Minifigure, Head Dual Sided Black Standard Eyes, Smile with Tongue / Scared Pattern (Benny) - Hollow Stud",0.55,? x ? x ?
53344,238,"Minifigure, Head",3626cpb2273,"Minifigure, Head Dual Sided Female, Large Goggles with Orange Lenses, Smirk / Smile Pattern - Hollow Stud",0.55,? x ? x ?
53345,238,"Minifigure, Head",3626cpb2274,"Minifigure, Head Dual Sided Female, Pearl Dark Gray Implants, Medium Lavender Lips, Scowl / Smile Winking Left Eye Pattern - Hollow Stud",0.55,? x ? x ?
53402,238,"Minifigure, Head",3626cpb2275,"Minifigure, Head Mask White and Light Bluish Gray Skull Pattern - Hollow Stud",0.56,? x ? x ?
53409,238,"Minifigure, Head",3626cpb2276,"Minifigure, Head Dual Sided Female Balaclava, Light Flesh Face with Dark Yellow Eyebrows, Peach Lips, Smile / Surprised Pattern - Hollow Stud",0.55,? x ? x ?
53411,238,"Minifigure, Head",3626cpb2277,"Minifigure, Head Dual Sided Female, Dark Purple Filigree Tattoo Under Right Eye, Dark Red Lips, Neutral / Fierce Pattern - Hollow Stud",0.54,? x ? x ?
53454,238,"Minifigure, Head",3626cpb2278,"Minifigure, Head Dual Sided Open Smile with Tongue / Open Mouth Scream Pattern (Emmet) - Hollow Stud",0.55,? x ? x ?
53455,238,"Minifigure, Head",3626cpb2279,"Minifigure, Head Dual Sided Black Eyebrows, Stubble, Open Smile / Open Mouth Angry Pattern (Rex Dangervest) - Hollow Stud",0.55,? x ? x ?
53487,238,"Minifigure, Head",3626cpb2280,"Minifigure, Head Angry Eyebrows and Scowl, Headset, White Pupils Pattern - Hollow Stud",0.54,? x ? x ?
53489,238,"Minifigure, Head",3626cpb2281,"Minifigure, Head Dual Sided Male Open Smile with Teeth / Eyebrows, Scared with Dimples Pattern - Hollow Stud",0.54,? x ? x ?
53495,238,"Minifigure, Head",3626cpb2282,"Minifigure, Head Dual Sided Male Freckles, Dark Tan Eyebrows, Chin Dimple on Both Sides, Concern / Crooked Smile Pattern (SW Anakin) - Hollow Stud",0.55,? x ? x ?
53535,238,"Minifigure, Head",3626cpb2284,"Minifigure, Head Dual Sided Winking Smile / Open Mouth Scared Pattern (Emmet) - Hollow Stud",0.55,? x ? x ?
53570,238,"Minifigure, Head",3626cpb2286,"Minifigure, Head Dual Sided Female, Black Eyebrows, Dark Orange Lips, Cheeks Lines, Neutral / Angry Pattern - Hollow Stud",0.55,? x ? x ?
53580,238,"Minifigure, Head",3626cpb2287,"Minifigure, Head Dual Sided Lopsided Smile / Angry Pattern (Emmet) - Hollow Stud",0.54,? x ? x ?
53593,238,"Minifigure, Head",3626cpb2288,"Minifigure, Head Alien with Lime Eyes, White Fangs, Green Face Decorations and Dark Red Mouth Pattern - Hollow Stud",0.55,? x ? x ?
53594,238,"Minifigure, Head",3626cpb2289,"Minifigure, Head with Dark Tan Hashmarks, Bright Light Orange and Medium Dark Flesh Button Eyes, Stitched Mouth (Scarecrow) Pattern - Hollow Stud",0.55,? x ? x ?
53595,238,"Minifigure, Head",3626cpb2290,"Minifigure, Head Dual Sided, Reddish Brown Eyebrows and Mouth, Green Eyes with Gold Energy Effect, Frown / Fierce Outburst Pattern - Hollow Stud",0.54,? x ? x ?
53596,238,"Minifigure, Head",3626cpb2291,"Minifigure, Head Alien, Dark Purple and Magenta Flame/Energy, White Eyes, Open Mouth with Sharp Gold Teeth Pattern - Hollow Stud",0.63,? x ? x ?
53600,238,"Minifigure, Head",3626cpb2292,"Minifigure, Head Angry Eyebrows and Scowl with Open Mouth, Headset, White Pupils Pattern - Hollow Stud",0.54,? x ? x ?
53602,238,"Minifigure, Head",3626cpb2283,"Minifigure, Head Angry Eyebrows, Cheek and Forehead and Chin Lines, White Pupils and White Teeth Pattern - Hollow Stud",0.54,? x ? x ?
53620,238,"Minifigure, Head",3626cpb2293,"Minifigure, Head Dual Sided Female Brown Eyebrows, Eyelashes, Peach Lips, Smile / Angry Pattern - Hollow Stud",0.55,? x ? x ?
53633,238,"Minifigure, Head",3626cpb2294,"Minifigure, Head Female Black Eyebrows, Headset, Red Lips with Open Mouth, Crooked Smile / Scowl Pattern - Hollow Stud",0.83,? x ? x ?
53664,238,"Minifigure, Head",3626cpb2295,"Minifigure, Head Dual Sided SW Brown Eyebrows, Cheek Lines, Black Chin Strap, Neutral / Frown Pattern - Hollow Stud",0.55,? x ? x ?
53689,238,"Minifigure, Head",3626cpb2296,"Minifigure, Head Red Squinted Eyes, White Teeth with Sharp Fangs and Silver Wrinkles Pattern - Hollow Stud",0.54,? x ? x ?
53694,238,"Minifigure, Head",3626cpb0613,"Minifigure, Head Female with Black Eyebrows, Eyelashes with Thick Dark Azure Mascara, Smile and Dark Orange Lips Pattern - Hollow Stud",0.54,? x ? x ?
53722,238,"Minifigure, Head",3626cpb2297,"Minifigure, Head Alien with Yellow Snake Eyes and Mouth with Fangs, Dark Green Scales on Cheeks Pattern - Hollow Stud",0.54,? x ? x ?
53724,238,"Minifigure, Head",3626cpb0537,"Minifigure, Head Male Black Eyebrows Furrowed, Open Mouth Smile with Teeth and Tongue, White Pupils Pattern - Hollow Stud",0.54,? x ? x ?
53725,238,"Minifigure, Head",3626cpb0673,"Minifigure, Head Female with Pink Lips and Eye Shadow, Open Smile with Teeth Pattern - Hollow Stud",0.5,? x ? x ?
53757,238,"Minifigure, Head",3626cpb2298,"Minifigure, Head Alien with Lime Eyes, White Fangs, Yellow Face Decorations and Dark Red Mouth Pattern - Hollow Stud",0.54,? x ? x ?
53759,238,"Minifigure, Head",3626cpb2299,"Minifigure, Head with Dark Brown Sideburns, Goatee, and Eyebrows, Left Raised, Dark Bluish Gray Whiskers Pattern - Hollow Stud",0.57,? x ? x ?
53760,238,"Minifigure, Head",3626cpb2300,"Minifigure, Head with Silver Mask, Red Visor with Bright Light Orange Highlight, Blue Cheek Panels Pattern - Hollow Stud",0.54,? x ? x ?
53761,238,"Minifigure, Head",3626cpb2301,"Minifigure, Head with Black Eyebrows, Goatee, Light Beard, Medium Dark Flesh Cheek Lines Pattern - Hollow Stud",0.56,? x ? x ?
53803,238,"Minifigure, Head",3626cpb2302,"Minifigure, Head Dual Sided Orange Visor, Brown Eyebrows, Chin Strap, Smile, Visor Down / Visor Up Pattern (SW Luke Skywalker) - Hollow Stud",0.55,? x ? x ?
53808,238,"Minifigure, Head",3626cpb2303,"Minifigure, Head Dual Sided Black Eyebrows, Stubble, Open Smile, Tongue / Angry Pattern (Rex Dangervest) - Hollow Stud",0.55,? x ? x ?
53857,238,"Minifigure, Head",3626cpb2304,"Minifigure, Head Dual Sided, White Eyebrows and Beard, White Left Eye with Slash Scar / Silver Mask with Yellow and Orange Visor Pattern - Hollow Stud",0.57,? x ? x ?
53858,238,"Minifigure, Head",3626cpb2305,"Minifigure, Head Dual Sided Female, Black Eyebrows, Dark Pink Stripes on Cheeks, Left Eye Winking / Blowing Bubblegum Bubble Pattern - Hollow Stud",0.55,? x ? x ?
53930,238,"Minifigure, Head",3626cpb0774,"Minifigure, Head Alien with Swamp Creature with Red and Yellow Eyes, Pointed Teeth and Scales Pattern - Hollow Stud",0.55,? x ? x ?
53931,238,"Minifigure, Head",3626cpb2306,"Minifigure, Head Dual Sided, Wide Smile with Closed Teeth, Black Eyes / Closed Eyes Pattern - Hollow Stud",0.56,? x ? x ?
53932,238,"Minifigure, Head",3626cpb2307,"Minifigure, Head Dual Sided, Irritated Frown / Smile with Wide Open Mouth Showing Tongue Pattern - Hollow Stud",0.55,? x ? x ?
53933,238,"Minifigure, Head",3626cpb2308,"Minifigure, Head Dual Sided, Black Eyebrows, Lopsided Grin Pattern / Smile Showing Teeth - Hollow Stud",0.54,? x ? x ?
53934,238,"Minifigure, Head",3626cpb2309,"Minifigure, Head Dual Sided Female, Black Eyebrows, Dark Pink Lips, Smile Showing Teeth, Eyes Open / Eyes Closed Pattern - Hollow Stud",0.55,? x ? x ?
53935,238,"Minifigure, Head",3626cpb2310,"Minifigure, Head Female, Reddish Brown Headband, Dark Red Glasses, White Cat Whiskers, Scowling Pattern - Hollow Stud",0.54,? x ? x ?
53936,238,"Minifigure, Head",3626cpb2311,"Minifigure, Head Dual Sided Female, Reddish Brown Eyebrows, Freckles, Red Lips, Medium Smile / Large Smile Pattern - Hollow Stud",0.54,? x ? x ?
53937,238,"Minifigure, Head",3626cpb2312,"Minifigure, Head Dual Sided, Black Eyebrows Left Raised, Lopsided Smile, Black Eyes / Sunglasses Pattern - Hollow Stud",0.55,? x ? x ?
53938,238,"Minifigure, Head",3626cpb2313,"Minifigure, Head Dual Sided Female, Black Eyebrows, Freckles, Dark Pink Lips, Smile / Singing with Eyes Closed Pattern - Hollow Stud",0.55,? x ? x ?
53939,238,"Minifigure, Head",3626cpb2314,"Minifigure, Head Dual Sided Female, Black Eyebrows, Bright Pink Blush, Red Lips, Smiling / Winking Right Eye Pattern - Hollow Stud",0.55,? x ? x ?
53940,238,"Minifigure, Head",3626cpb2315,"Minifigure, Head Dual Sided, Reddish Brown Unibrow, Open Mouth Smile, Raised Unibrow / Lowered Unibrow Pattern (President Business) - Hollow Stud",0.53,? x ? x ?
53941,238,"Minifigure, Head",3626cpb2316,"Minifigure, Head Dual Sided, Black Thick Eyebrows, Medium Dark Flesh Brow Furrows and Cheek Lines, Surprised / Angry Pattern - Hollow Stud",0.55,? x ? x ?
53942,238,"Minifigure, Head",3626cpb2317,"Minifigure, Head Dual Sided, Black Thick Eyebrows and Stubble, Closed Eyes Open Mouth / Smirk with Lowered Eyebrows Pattern - Hollow Stud",0.55,? x ? x ?
53943,238,"Minifigure, Head",3626cpb2318,"Minifigure, Head Dual Sided Female, Reddish Brown Eyebrows, Magenta Cat Whiskers, Coral Lips, Smiling / Singing with Closed Eyes Pattern - Hollow Stud",0.54,? x ? x ?
53944,238,"Minifigure, Head",3626cpb2319,"Minifigure, Head Dual Sided Female, Reddish Brown Eyebrows, Dark Pink Lips, Smile / Worried with Right Eyebrow Raised Pattern - Hollow Stud",0.55,? x ? x ?
53946,238,"Minifigure, Head",3626cpb2320,"Minifigure, Head Dual Sided, Reddish Brown Eyebrows, Dark Brown Nose and Whiskers, Smiling / Scared Pattern - Hollow Stud",0.55,? x ? x ?
53947,238,"Minifigure, Head",3626cpb2321,"Minifigure, Head Reddish Brown Eyebrows, Dark Red Nose, Dark Orange Contours Pattern - Hollow Stud",0.55,? x ? x ?
53948,238,"Minifigure, Head",3626cpb2322,"Minifigure, Head Alien, Black Eyebrows, Silver Nose and Chin Strap Pattern - Hollow Stud",0.54,? x ? x ?
53978,238,"Minifigure, Head",3626cpb2325,"Minifigure, Head Mime Smiling Face, Black Star Eyes with White Pupils Pattern - Hollow Stud",0.55,? x ? x ?
54047,238,"Minifigure, Head",3626cpb2323,"Minifigure, Head Dual Sided, Black Eyebrows, Black Glasses and Smile with Teeth / Raised Eyebrows and Open Mouth Smile Pattern - Hollow Stud",0.53,? x ? x ?
54048,238,"Minifigure, Head",3626cpb2324,"Minifigure, Head Dual Sided Female, Black Eyebrows, Grin / Open Mouth Smile Pattern - Hollow Stud",0.54,? x ? x ?
54063,238,"Minifigure, Head",3626cpb2326,"Minifigure, Head Female, Black Eyebrows, Gray Band, Peach Lips, Smile Pattern - Hollow Stud",0.55,? x ? x ?
54090,238,"Minifigure, Head",3626cpb2327,"Minifigure, Head Beard Stubble, Sideburns, Eyebrows, Crow's Feet, Scar Pattern - Hollow Stud",0.55,? x ? x ?
54091,238,"Minifigure, Head",3626cpb2328,"Minifigure, Head Gray Eyepatch, Moustache Dark Brown Fu Manchu, Scar, Wrinkles, Crow's Feet Pattern - Hollow Stud",0.55,? x ? x ?
54093,238,"Minifigure, Head",3626cpb2329,"Minifigure, Head Dual Sided Male Green Eye Mask with Eye Holes, Smirk / Open Mouth Smile with Tongue Pattern - Hollow Stud",0.55,? x ? x ?
54094,238,"Minifigure, Head",3626cpb2330,"Minifigure, Head Dual Sided Male Stubble, Cheeklines, Reddish Brown Eyebrows, Frown / Open Mouth Grimace Pattern - Hollow Stud",0.55,? x ? x ?
54095,238,"Minifigure, Head",3626cpb2331,"Minifigure, Head Dual Sided Male Black Stubble, Black Eyebrows, Sheepish Smile / Open Mouth Frown Pattern - Hollow Stud",0.55,? x ? x ?
54096,238,"Minifigure, Head",3626cpb2332,"Minifigure, Head Dual Sided Plain Silver Sunglasses / Scribble-Face Frown Pattern - Hollow Stud",0.55,? x ? x ?
54097,238,"Minifigure, Head",3626cpb2333,"Minifigure, Head Dual Sided Female Rope Headband, Red Lips, Crosshatch, Crooked Grimace / Crooked Smirk Pattern - Hollow Stud",0.55,? x ? x ?
54098,238,"Minifigure, Head",3626cpb2334,"Minifigure, Head Dual Sided Female Red Lips, Heart Shaped Beauty Mark, Dark Azure Paint Splotch, Smile / Open Mouth Smiile Pattern - Hollow Stud",0.55,? x ? x ?
54117,238,"Minifigure, Head",3626cpb2335,"Minifigure, Head Female, Dark Orange Eyebrows and Freckles, Small Smile Pattern - Hollow Stud",0.54,? x ? x ?
54118,238,"Minifigure, Head",3626cpb2336,"Minifigure, Head Alien, Black Face with Large Jagged White Eyes, Wide Orange Mouth with Jagged Teeth Pattern - Hollow Stud",0.55,? x ? x ?
54119,238,"Minifigure, Head",3626cpb2337,"Minifigure, Head Alien with Large White Teardrop Eyes with Bright Light Blue Edges, Red Spider-Man Webbing Pattern - Hollow Stud",0.54,? x ? x ?
54152,238,"Minifigure, Head",3626cpb2338,"Minifigure, Head Alien, Dark Bluish Gray Forehead/Cheek Markings, Magenta and Bright Pink Eyes with Dark Purple Outlines, Fangs Pattern - Hollow Stud",0.54,? x ? x ?
54197,238,"Minifigure, Head",3626bpb0900,"Minifigure, Head Dual Sided Alien Chima Eagle with Beak, Yellow Eyes and Dark Blue Feathers, Angry Eyes / Gold Spectacle Pattern - Blocked Open Stud",0.54,? x ? x ?
54233,238,"Minifigure, Head",3626cpb2339,"Minifigure, Head with Orange Cut Half Circle Beard, Black Eyebrows, Open Mouth, Smile, Teeth Pattern (Fred Flintstone) - Hollow Stud",0.55,? x ? x ?
54234,238,"Minifigure, Head",3626cpb2341,"Minifigure, Head with Orange Cut Half Circle Beard, Black Eyebrows, Open Mouth, Smile, Tongue Pattern (Barney Rubble) - Hollow Stud",0.55,? x ? x ?
54235,238,"Minifigure, Head",3626cpb2340,"Minifigure, Head Dual Sided Female, Black Eyebrows, Pink Lips, Smile / Concerned Pattern (Wilma Flintstone) - Hollow Stud",0.55,? x ? x ?
54236,238,"Minifigure, Head",3626cpb2342,"Minifigure, Head Dual Sided Female, Black Eyebrows, Pink Lips, Smile / Cheerful Pattern (Betty Rubble) - Hollow Stud",0.55,? x ? x ?
54249,238,"Minifigure, Head",3626cpb2343,"Minifigure, Head Dual Sided, Medium Dark Flesh Eyebrows and Beard with Yellow Highlights, Smile / Fierce Pattern - Hollow Stud",0.55,? x ? x ?
54250,238,"Minifigure, Head",3626cpb2344,"Minifigure, Head Dual Sided, Balaclava with Light Flesh Face, Red Goggles / Angry with Open Mouth Pattern - Hollow Stud",0.55,? x ? x ?
54261,238,"Minifigure, Head",3626cpb2345,"Minifigure, Head Dual Sided Black Eyebrows, Beard, Closed Mouth / Pilot Breathing Mask Pattern - Hollow Stud",0.55,? x ? x ?
54349,238,"Minifigure, Head",3626cpb2346,"Minifigure, Head Alien with Large White Eyes and Wide Grin with Sharp White Teeth, Red Tongue and Dark Red Mouth Pattern (Venom) - Hollow Stud",0.54,? x ? x ?
54350,238,"Minifigure, Head",3626cpb2347,"Minifigure, Head with Large Magenta Eye Outlines Pattern - Hollow Stud",0.56,? x ? x ?
54360,238,"Minifigure, Head",3626cpb2349,"Minifigure, Head Dual Sided Medium Dark Flesh Sideburns, Moustache, and Stubble, Smile / Scared Pattern (Owen Grady) - Hollow Stud",0.55,? x ? x ?
54361,238,"Minifigure, Head",3626cpb2348,"Minifigure, Head Dual Sided Female Dark Orange Eyebrows, Peach Lips, Smile / Sad Pattern (Claire Dearing) - Hollow Stud",0.55,? x ? x ?
54365,238,"Minifigure, Head",3626cpb2350,"Minifigure, Head Dual Sided Male with Cheekbones and Sunglasses, Smile / Smirk (Ian Malcolm) - Hollow Stud",0.55,? x ? x ?
54430,238,"Minifigure, Head",3626cpb2351,"Minifigure, Head Dual Sided SW Black Eyebrows, Sunken Eyes, Red Beauty Mark / Mole, Right Eye Scar, Open Mouth / Determined Pattern (Kylo Ren) - Hollow Stud",0.55,? x ? x ?
54486,238,"Minifigure, Head",3626cps5,"Minifigure, Head Male Smirk and Brown Eyebrows Pattern (SW Han Solo) - Hollow Stud",0.55,? x ? x ?
54487,238,"Minifigure, Head",3626cpb2352,"Minifigure, Head Alien with Gold Armor, Lime Eyes, Large Open Mouth with 8 Teeth Pattern - Hollow Stud",0.55,? x ? x ?
